paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes,date_added
PALABIYIK2002,PA6,80,5,0,0,,HDPE; MAgPP,20; 5,19.6,1,,,steel,PoD,dry,37.5,,injection,0.24,0.26e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,80/20 polyblend reinforced with 5 wt% glass fiber,2026-09-01
PALABIYIK2002,PA6,80,10,0,0,,HDPE; MAgPP,20; 5,19.6,1,,,steel,PoD,dry,37.5,,injection,0.24,0.25e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,80/20 polyblend reinforced with 10 wt% glass fiber,2026-09-01
PALABIYIK2002,PA6,80,15,0,0,,HDPE; MAgPP,20; 5,19.6,1,,,steel,PoD,dry,37.5,,injection,0.27,0.35e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,80/20 polyblend reinforced with 15 wt% glass fiber,2026-09-01
PALABIYIK2002,PA6,60,0,0,0,,HDPE; MAgPP,40; 5,19.6,1,,,steel,PoD,dry,37.5,,injection,0.19,0.18e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,60 wt% PA6-40 wt% HDPE polyblend with 5 wt% MAgPP compatibilizer,2026-09-01
PALABIYIK2002,PA6,60,0,0,0,,HDPE; MAgPP; PTFE,40; 5; 5,19.6,1,,,steel,PoD,dry,37.5,,injection,0.18,0.13e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,60/40 polyblend filled with 5 wt% PTFE,2026-09-01
PALABIYIK2002,PA6,60,0,0,0,,HDPE; MAgPP; PTFE,40; 5; 10,19.6,1,,,steel,PoD,dry,37.5,,injection,0.17,0.13e-6,,,,10.1016/S0043-1648(02)00144-8,table,high,60/40 polyblend filled with,2026-09-01
PMC2013,PA6,100,0,0,0,0,,,,,,,steel,BoP,dry,,,injection,0.34,0.000031,,,,10.1155/2013/320837,prose,high,wear rate reported as 3.1e-5 cm3/Nm; rotational speed 200 rpm; Schema migration: Material base could not be recovered from the legacy CSV,2026-09-01
PMC2013,PA6,85,15,0,0,0,,,,,,,steel,BoP,dry,,,injection,0.14,0.00005,,,,10.1155/2013/320837,prose,high,wear rate reported as 5.0e-5 cm3/Nm; rotational speed 200 rpm; Schema migration: Material base could not be recovered from the legacy CSV,2026-09-01
PMC2013,PA6,80,15,0,0,0,PTFE,5,,,,,steel,BoP,dry,,,injection,0.09,0.000038,,,,10.1155/2013/320837,prose,high,wear rate reported as 3.8e-5 cm3/Nm; rotational speed 200 rpm; Schema migration: Material base could not be recovered from the legacy CSV,2026-09-01
PMC2013,PA6,70,15,0,0,0,PTFE,15,,,,,steel,BoP,dry,,,injection,0.11,0.000053,,,,10.1155/2013/320837,bar_chart,medium,wear rate reported as cm3/Nm; rotational speed 200 rpm; Schema migration: Material base could not be recovered from the legacy CSV,2026-09-01
PMC2013,PA6,85,15,0,0,0,,,,,,,steel,BoP,dry,,,injection,0.34,0.00008,,,,10.1155/2013/320837,bar_chart,medium,wear rate reported as cm3/Nm; rotational speed 200 rpm; Schema migration: Material base could not be recovered from the legacy CSV,2026-09-01
PMC2013,PA6,70,15,0,0,0,other,15,,,,,steel,BoP,dry,,,injection,0.23,0.000068,,,,10.1155/2013/320837,bar_chart,medium,filler_2 is UHMWPE; wear rate reported as cm3/Nm; rotational speed 200 rpm; Schema migration: Material base could not be recovered from the legacy CSV,2026-09-01
PMC2013,PA6,85,15,0,0,0,PTFE; 100,5;,,,,,steel,BoP,dry,,23,injection,0.2,,,,,10.1155/2013/320837,bar_chart,medium,wear rate reported as cm3/Nm; rotational speed 200 rpm; Schema migration: Source reports 100 but not its weight percentage; Material base could not be recovered from the legacy CSV,2026-09-01
PMC2013,PA6,85,15,0,0,0,PTFE; other; 100,5; 10;,,,,,steel,BoP,dry,,23,injection,0.15,,,,,10.1155/2013/320837,bar_chart,medium,filler_3 is UHMWPE; wear rate; Schema migration: Source reports 100 but not its weight percentage; Material base could not be recovered from the legacy CSV,2026-09-01
RANDHAWA2020,PA6,100,0,0,0,0,,,4.9,1.05,1000,,steel,PoD,dry,,27,injection,0.20,9.0273e-05,0.4423,,,10.1088/1742-6596/1706/1/012124,line_graph,high,wear reported as linear wear = 35.2 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,98,0,0,0,0,diboron trioxide,2,4.9,1.05,1000,,steel,PoD,dry,,27,injection,0.19,8.6169e-05,0.4222,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 33.6 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,96,0,0,0,0,diboron trioxide,4,4.9,1.05,1000,,steel,PoD,dry,,27,injection,0.19,8.7452e-05,0.4285,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 34.1 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,92,0,0,0,0,diboron trioxide,8,4.9,1.05,1000,,steel,PoD,dry,,27,injection,0.25,1.0207e-04,0.5001,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 39.8 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,100,0,0,0,0,,,4.9,1.05,2000,,steel,PoD,dry,,27,injection,0.22,4.7316e-05,0.4637,,,10.1088/1742-6596/1706/1/012124,line_graph,high,wear reported as linear wear = 36.9 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,98,0,0,0,0,diboron trioxide,2,4.9,1.05,2000,,steel,PoD,dry,,27,injection,0.20,4.4623e-05,0.4373,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 34.8 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,96,0,0,0,0,diboron trioxide,4,4.9,1.05,2000,,steel,PoD,dry,,27,injection,0.21,4.7829e-05,0.4687,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 37.3 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,92,0,0,0,0,diboron trioxide,8,4.9,1.05,2000,,steel,PoD,dry,,27,injection,0.26,4.7188e-05,0.4624,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 36.8 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,100,0,0,0,0,,,4.9,1.05,3000,,steel,PoD,dry,,27,injection,0.25,3.2057e-05,0.4712,,,10.1088/1742-6596/1706/1/012124,line_graph,high,wear reported as linear wear = 37.5 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,98,0,0,0,0,diboron trioxide,2,4.9,1.05,3000,,steel,PoD,dry,,27,injection,0.23,3.0433e-05,0.4474,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 35.6 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,96,0,0,0,0,diboron trioxide,4,4.9,1.05,3000,,steel,PoD,dry,,27,injection,0.25,3.2741e-05,0.4813,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 38.3 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,92,0,0,0,0,diboron trioxide,8,4.9,1.05,3000,,steel,PoD,dry,,27,injection,0.27,3.4023e-05,0.5001,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 39.8 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,100,0,0,0,0,,,9.81,1.05,1000,,steel,PoD,dry,,27,injection,0.26,4.8421e-05,0.4750,,,10.1088/1742-6596/1706/1/012124,line_graph,high,wear reported as linear wear = 37.8 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,98,0,0,0,0,diboron trioxide,2,9.81,1.05,1000,,steel,PoD,dry,,27,injection,0.23,4.5090e-05,0.4423,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 35.2 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,96,0,0,0,0,diboron trioxide,4,9.81,1.05,1000,,steel,PoD,dry,,27,injection,0.24,4.7140e-05,0.4624,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 36.8 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,92,0,0,0,0,diboron trioxide,8,9.81,1.05,1000,,steel,PoD,dry,,27,injection,0.27,5.1495e-05,0.5052,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 40.2 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,100,0,0,0,0,,,14.71,1.05,1000,,steel,PoD,dry,,27,injection,0.28,3.5196e-05,0.5177,,,10.1088/1742-6596/1706/1/012124,line_graph,high,wear reported as linear wear = 41.2 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,98,0,0,0,0,diboron trioxide,2,14.71,1.05,1000,,steel,PoD,dry,,27,injection,0.25,3.2121e-05,0.4725,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 37.6 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,96,0,0,0,0,diboron trioxide,4,14.71,1.05,1000,,steel,PoD,dry,,27,injection,0.27,3.5196e-05,0.5177,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 41.2 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,92,0,0,0,0,diboron trioxide,8,14.71,1.05,1000,,steel,PoD,dry,,27,injection,0.29,3.5709e-05,0.5253,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 41.8 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,100,0,0,0,0,,,4.9,1.57,1000,,steel,PoD,dry,,27,injection,0.22,9.6428e-05,0.4725,,,10.1088/1742-6596/1706/1/012124,line_graph,high,wear reported as linear wear = 37.6 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,98,0,0,0,0,diboron trioxide,2,4.9,1.57,1000,,steel,PoD,dry,,27,injection,0.20,8.7452e-05,0.4285,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 34.1 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,96,0,0,0,0,diboron trioxide,4,4.9,1.57,1000,,steel,PoD,dry,,27,injection,0.21,8.6682e-05,0.4247,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 33.8 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,92,0,0,0,0,diboron trioxide,8,4.9,1.57,1000,,steel,PoD,dry,,27,injection,0.25,1.0207e-04,0.5001,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 39.8 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,100,0,0,0,0,,,4.9,2.1,1000,,steel,PoD,dry,,27,injection,0.25,1.0233e-04,0.5014,,,10.1088/1742-6596/1706/1/012124,line_graph,high,wear reported as linear wear = 39.9 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,98,0,0,0,0,diboron trioxide,2,4.9,2.1,1000,,steel,PoD,dry,,27,injection,0.23,9.1299e-05,0.4474,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 35.6 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,96,0,0,0,0,diboron trioxide,4,4.9,2.1,1000,,steel,PoD,dry,,27,injection,0.24,9.0016e-05,0.4411,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 35.1 µm; pin dia = 4 mm,2026-09-01
RANDHAWA2020,PA6,92,0,0,0,0,diboron trioxide,8,4.9,2.1,1000,,steel,PoD,dry,,27,injection,0.27,1.0207e-04,0.5001,,,10.1088/1742-6596/1706/1/012124,line_graph,low,wear reported as linear wear = 39.8 µm; pin dia = 4 mm,2026-09-01
RSMPA662022,PA66,0,30,0,0,70,,,80,0.22,3500,,steel,PoD,dry,,,injection,0.37,,,,,10.3390/ma15196520,prose,high,SWR reported as 0.0121 m3/Nm in paper,2026-09-01
RSMPA662022,PA66,0,35,0,0,65,,,80,0.22,3500,,steel,PoD,dry,,,injection,0.25,,,,,10.3390/ma15196520,prose,high,SWR reported as 0.0102 m3/Nm in paper,2026-09-01
RSMPA662022,PA66,0,35,0,0,65,,,70,0.19,3000,,steel,PoD,dry,,,injection,0.3409,,,,,10.3390/ma15196520,table,high,Table 4 experimental validation; SWR reported as 0.0128 m3/Nm in paper,2026-09-01
RSMPA662022,PA66,0,30,0,0,70,,,60,0.16,2500,,steel,PoD,dry,,,injection,0.28,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0160 m3/Nm,2026-09-01
RSMPA662022,PA66,0,30,0,0,70,,,60,0.19,3000,,steel,PoD,dry,,,injection,0.26,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0164 m3/Nm,2026-09-01
RSMPA662022,PA66,0,30,0,0,70,,,60,0.22,3500,,steel,PoD,dry,,,injection,0.28,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0143 m3/Nm,2026-09-01
RSMPA662022,PA66,0,30,0,0,70,,,70,0.16,2500,,steel,PoD,dry,,,injection,0.28,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0140 m3/Nm,2026-09-01
RSMPA662022,PA66,0,30,0,0,70,,,70,0.19,3000,,steel,PoD,dry,,,injection,0.35,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0150 m3/Nm,2026-09-01
RSMPA662022,PA66,0,30,0,0,70,,,70,0.22,3500,,steel,PoD,dry,,,injection,0.35,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0148 m3/Nm,2026-09-01
RSMPA662022,PA66,0,30,0,0,70,,,80,0.16,2500,,steel,PoD,dry,,,injection,0.25,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0120 m3/Nm,2026-09-01
RSMPA662022,PA66,0,30,0,0,70,,,80,0.19,3000,,steel,PoD,dry,,,injection,0.34,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0120 m3/Nm,2026-09-01
RSMPA662022,PA66,0,35,0,0,65,,,60,0.16,2500,,steel,PoD,dry,,,injection,0.15,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0161 m3/Nm,2026-09-01
RSMPA662022,PA66,0,35,0,0,65,,,60,0.19,3000,,steel,PoD,dry,,,injection,0.13,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0142 m3/Nm,2026-09-01
RSMPA662022,PA66,0,35,0,0,65,,,60,0.22,3500,,steel,PoD,dry,,,injection,0.28,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0141 m3/Nm,2026-09-01
RSMPA662022,PA66,0,35,0,0,65,,,70,0.16,2500,,steel,PoD,dry,,,injection,0.18,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0112 m3/Nm,2026-09-01
RSMPA662022,PA66,0,35,0,0,65,,,70,0.22,3500,,steel,PoD,dry,,,injection,0.31,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0140 m3/Nm,2026-09-01
RSMPA662022,PA66,0,35,0,0,65,,,80,0.16,2500,,steel,PoD,dry,,,injection,0.13,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0101 m3/Nm,2026-09-01
RSMPA662022,PA66,0,35,0,0,65,,,80,0.19,3000,,steel,PoD,dry,,,injection,0.31,,,,,10.3390/ma15196520,bar_chart,medium,Figure 3 and 4; SWR reported as 0.0109 m3/Nm,2026-09-01
SATHEESKUMAR2016,PA6,100,0,0,0,0,,,5,5.23,1000,,steel,PoD,dry,,,injection,0.30,0.0030,,,,10.1007/s12034-016-1296-6,line_graph,medium,Wear rate reported as 3.0e-3 mm3/Nm,2026-09-01
SATHEESKUMAR2016,PA6,100,0,0,0,0,,,5,7.85,1000,,steel,PoD,dry,,,injection,0.33,0.0051,,,,10.1007/s12034-016-1296-6,line_graph,medium,Wear rate reported as 5.1e-3 mm3,2026-09-01
SATHEESKUMAR2016b,PA6,100,0,0,0,,,,5,,1000,,steel,PoD,dry,,,injection,0.42,0.0092,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,100,0,0,0,,,,10,,1000,,steel,PoD,dry,,,injection,0.39,0.0083,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,100,0,0,0,,,,20,,1000,,steel,PoD,dry,,,injection,0.35,0.0074,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,100,0,0,0,,,,30,,1000,,steel,PoD,dry,,,injection,0.32,0.0068,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,95,0,5,0,,,,5,,1000,,steel,PoD,dry,,,injection,0.40,0.0075,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,95,0,5,0,,,,10,,1000,,steel,PoD,dry,,,injection,0.36,0.0065,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,95,0,5,0,,,,20,,1000,,steel,PoD,dry,,,injection,0.33,0.0056,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,95,0,5,0,,,,30,,1000,,steel,PoD,dry,,,injection,0.30,0.0049,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,90,0,10,0,,,,5,,1000,,steel,PoD,dry,,,injection,0.38,0.0072,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,90,0,10,0,,,,10,,1000,,steel,PoD,dry,,,injection,0.35,0.0061,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,90,0,10,0,,,,20,,1000,,steel,PoD,dry,,,injection,0.31,0.0052,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,90,0,10,0,,,,30,,1000,,steel,PoD,dry,,,injection,0.29,0.0045,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,80,0,20,0,,,,5,,1000,,steel,PoD,dry,,,injection,0.29,0.0058,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,80,0,20,0,,,,10,,1000,,steel,PoD,dry,,,injection,0.21,0.0048,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,80,0,20,0,,,,20,,1000,,steel,PoD,dry,,,injection,0.16,0.0042,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,80,0,20,0,,,,30,,1000,,steel,PoD,dry,,,injection,0.14,0.0037,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,70,0,30,0,,,,5,,1000,,steel,PoD,dry,,,injection,0.34,0.0063,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,70,0,30,0,,,,10,,1000,,steel,PoD,dry,,,injection,0.28,0.0053,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,70,0,30,0,,,,20,,1000,,steel,PoD,dry,,,injection,0.21,0.0046,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,70,0,30,0,,,,30,,1000,,steel,PoD,dry,,,injection,0.16,0.0041,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,60,0,40,0,,,,5,,1000,,steel,PoD,dry,,,injection,0.35,0.0066,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,60,0,40,0,,,,10,,1000,,steel,PoD,dry,,,injection,0.30,0.0057,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,60,0,40,0,,,,20,,1000,,steel,PoD,dry,,,injection,0.24,0.0051,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SATHEESKUMAR2016b,PA6,60,0,40,0,,,,30,,1000,,steel,PoD,dry,,,injection,0.21,0.0047,,,,10.1007/s13369-016-2126-2,mixed,high,,2026-09-01
SICPA62020,PA6,100,0,0,0,0,,,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.32,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,100,0,0,0,0,,,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.35,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,100,0,0,0,0,,,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.37,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,100,0,0,0,0,,,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.39,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,95,0,0,0,0,SiC,5,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.32,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,95,0,0,0,0,SiC,5,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.33,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,95,0,0,0,0,SiC,5,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.31,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,95,0,0,0,0,SiC,5,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.34,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,90,0,0,0,0,SiC,10,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.31,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,90,0,0,0,0,SiC,10,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.33,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,90,0,0,0,0,SiC,10,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.3,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2000 rpm; wear rate from Fig 5 (x10^-3 mm3/Nm); Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
SICPA62020,PA6,90,0,0,0,0,SiC,10,,5.235987755982989,,,steel,PoD,dry,44,28,injection,0.32,,,,,10.1016/j.dib.2020.105662,bar_chart,medium,speed 1000-2; Converted from rpm to m/s using 100 mm disc diameter,2026-09-01
UNAL2012,PA6,100,0,0,0,0,,,50,0.4,1000,,steel,PoD,dry,,,injection,0.42,9e-5,,,,10.1016/j.wear.2012.04.004,table,high,Steady-state value reported in table,2026-09-01
UNAL2012,PA6,95,0,5,0,0,,,50,0.4,1000,,steel,PoD,dry,,,injection,0.31,4.8e-5,,,,10.1016/j.wear.2012.04.004,table,high,5 wt% graphite,2026-09-01
UNAL2012,PA6,85,0,15,0,0,,,50,1.6,1000,,steel,PoD,dry,,,injection,0.24,2.1e-5,,,,10.1016/j.wear.2012.04.004,table,high,15 wt% graphite,2026-09-01
UNAL2012,PA6,96,0,0,0,0,wax,4,50,1.6,1000,,steel,PoD,dry,,,injection,0.28,1.8e-5,,,,10.1016/j.wear.2012.04.004,table,high,4 wt% wax,2026-09-01
UNAL2012,PA6,100,0,0,0,0,,,100,0.4,1000,,steel,PoD,dry,,,injection,0.39,8.2e-5,,,,10.1016/j.wear.2012.04.004,table,high,Unfilled PA6 at 100 N,2026-09-01
UNAL2012,PA6,95,0,5,0,0,,,100,0.4,1000,,steel,PoD,dry,,,injection,0.29,4.1e-5,,,,10.1016/j.wear.2012.04.004,table,high,5 wt% graphite at 100 N,2026-09-01
UNAL2012,PA6,85,0,15,0,0,,,100,1.6,1000,,steel,PoD,dry,,,injection,0.18,8e-6,,,,10.1016/j.wear.2012.04.004,table,high,Lowest friction condition in sample,2026-09-01
UNAL2012,PA6,96,0,0,0,0,wax,4,100,1.6,1000,,steel,PoD,dry,,,injection,0.25,1.5e-5,,,,10.1016/j.wear.2012.04.004,table,high,4 wt% wax at 100 N,2026-09-01
UNAL2023,PA6,90,0,0,0,0,load:10N,10,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.98,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,80,0,0,0,0,load:20N,20,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.65,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,70,0,0,0,0,load:30N,30,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.6,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,85,0,5,0,0,load:10N,10,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.83,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,75,0,5,0,0,load:20N,20,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.55,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,65,0,5,0,0,load:30N,30,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.5,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
UNAL2023,PA6,80,0,10,0,0,load:10N,10,0.5,1000,,,PA6,PoD,dry,23,23,injection,0.72,,,,,10.1002/mawe.202200057,line_graph,low,reported wear rate in m2/N converted to mm3/Nm,2026-09-01
